customer_key,customer_name,age,lifespan_months,total_orders,total_sales,total_quantity,total_products,age_group,customer_segment,last_order,recency,avg_order_value,avg_monthly_spend
246,Ricky Vazquez,63,26,4,10580,9,9,50 and above,VIP,2013-12-11,148,2645.0000000000000000,406.9230769230769231
247,Latasha Rubio,64,26,4,10575,7,7,50 and above,VIP,2013-12-20,147,2643.7500000000000000,406.7307692307692308
248,Claudia Zhou,64,29,4,7131,12,11,50 and above,VIP,2013-08-17,151,1782.7500000000000000,245.8965517241379310
249,Tristan Alexander,60,0,1,38,3,3,50 and above,New,2013-07-14,152,38.0000000000000000,
250,Cindy Patel,59,23,4,9890,11,11,50 and above,VIP,2013-09-15,150,2472.5000000000000000,430.0000000000000000
251,Shannon Liu,60,28,4,7115,11,10,50 and above,VIP,2013-08-06,152,1778.7500000000000000,254.1071428571428571
252,Xavier Long,88,0,1,2319,4,4,50 and above,New,2013-10-18,149,2319.0000000000000000,
253,Nicholas Thompson,88,28,3,6685,7,7,50 and above,VIP,2013-12-18,147,2228.3333333333333333,238.7500000000000000
254,Jos├® Hernandez,76,9,16,695,30,16,50 and above,New,2013-12-03,148,43.4375000000000000,77.2222222222222222
255,Johnathan Vance,87,0,2,204,9,9,50 and above,New,2013-12-14,147,102.0000000000000000,
256,Colin Lin,87,1,2,114,5,5,50 and above,New,2013-03-31,156,57.0000000000000000,114.0000000000000000
257,Katelyn Hernandez,87,6,2,81,5,5,50 and above,New,2013-10-16,149,40.5000000000000000,13.5000000000000000
258,Jacqueline Powell,,27,3,6676,6,6,50 and above,VIP,2013-12-14,147,2225.3333333333333333,247.2592592592592593
259,Xavier Hill,87,1,2,49,4,4,50 and above,New,2013-07-15,152,24.5000000000000000,49.0000000000000000
260,Victoria Stewart,55,27,3,6770,5,5,50 and above,VIP,2013-12-20,147,2256.6666666666666667,250.7407407407407407
261,Katelyn Kelly,50,4,2,81,5,5,50 and above,New,2013-06-23,153,40.5000000000000000,20.2500000000000000
262,Stephanie Collins,55,26,3,6650,4,4,50 and above,VIP,2013-12-23,147,2216.6666666666666667,255.7692307692307692
263,Jennifer Simmons,50,10,27,1124,63,26,50 and above,New,2014-01-22,146,41.6296296296296296,112.4000000000000000
264,Trinity Richardson,56,27,3,6753,9,9,50 and above,VIP,2013-12-10,148,2251.0000000000000000,250.1111111111111111
265,Eduardo Martin,56,10,2,3182,8,8,50 and above,New,2013-11-30,148,1591.0000000000000000,318.2000000000000000
266,Elizabeth Jones,56,0,1,2352,3,3,50 and above,New,2013-01-03,159,2352.0000000000000000,
267,Taylor Howard,56,16,2,5922,5,5,50 and above,VIP,2013-01-20,158,2961.0000000000000000,370.1250000000000000
268,David Diaz,50,15,2,5943,5,5,50 and above,VIP,2013-01-07,159,2971.5000000000000000,396.2000000000000000
269,Katelyn Carter,56,5,2,98,5,5,50 and above,New,2013-11-16,148,49.0000000000000000,19.6000000000000000
270,Ryan Foster,50,0,2,42,3,3,50 and above,New,2013-09-10,151,21.0000000000000000,
271,Robert Lee,50,15,2,5984,5,5,50 and above,VIP,2013-01-07,159,2992.0000000000000000,398.9333333333333333
272,Danielle Reed,56,15,2,5973,5,5,50 and above,VIP,2013-01-22,158,2986.5000000000000000,398.2000000000000000
273,Lauren Martinez,63,15,2,5975,4,4,50 and above,VIP,2013-01-13,158,2987.5000000000000000,398.3333333333333333
274,Nathan Lal,64,0,2,273,8,8,50 and above,New,2013-05-23,154,136.5000000000000000,
275,Kyle Foster,86,17,2,5888,4,4,50 and above,VIP,2013-02-24,157,2944.0000000000000000,346.3529411764705882
276,Jenny Rai,86,16,2,5955,4,4,50 and above,VIP,2013-01-12,159,2977.5000000000000000,372.1875000000000000
277,Nancy Chapman,51,11,27,987,57,22,50 and above,New,2014-01-22,146,36.5555555555555556,89.7272727272727273
278,Charles Jackson,57,11,27,1434,65,26,50 and above,New,2014-01-16,146,53.1111111111111111,130.3636363636363636
279,Jonathan Phillips,57,15,2,5908,3,3,50 and above,VIP,2013-01-03,159,2954.0000000000000000,393.8666666666666667
280,Amanda Cook,51,3,2,44,4,3,50 and above,New,2013-06-22,153,22.0000000000000000,14.6666666666666667
281,Robert Collins,57,1,2,77,4,4,50 and above,New,2013-08-08,152,38.5000000000000000,77.0000000000000000
282,Megan Barnes,51,15,2,5921,5,5,50 and above,VIP,2013-01-11,159,2960.5000000000000000,394.7333333333333333
283,Christian Thomas,58,16,2,5999,6,6,50 and above,VIP,2013-01-02,159,2999.5000000000000000,374.9375000000000000
284,Arturo Lal,57,2,2,44,4,3,50 and above,New,2013-08-28,151,22.0000000000000000,22.0000000000000000
285,Theresa Serrano,58,2,2,55,5,3,50 and above,New,2013-05-02,155,27.5000000000000000,27.5000000000000000
286,Jeremy Anderson,53,2,2,128,5,5,50 and above,New,2013-10-26,149,64.0000000000000000,64.0000000000000000
287,Hunter Griffin,58,15,2,5954,5,5,50 and above,VIP,2013-01-20,158,2977.0000000000000000,396.9333333333333333
288,Henry Garcia,59,11,27,1165,62,23,50 and above,New,2014-01-28,146,43.1481481481481481,105.9090909090909091
289,Cindy Sanchez,48,5,2,77,4,4,40-49,New,2013-08-21,151,38.5000000000000000,15.4000000000000000
290,Maria Carter,54,16,2,5905,5,5,50 and above,VIP,2013-01-16,158,2952.5000000000000000,369.0625000000000000
291,Katelyn Sanchez,53,16,2,5933,3,3,50 and above,VIP,2013-01-27,158,2966.5000000000000000,370.8125000000000000
292,Jenna Wright,53,16,2,5873,2,2,50 and above,VIP,2013-01-19,158,2936.5000000000000000,367.0625000000000000
293,Seth Phillips,58,15,2,5910,5,5,50 and above,VIP,2012-12-31,159,2955.0000000000000000,394.0000000000000000
294,Luke Long,65,0,2,85,5,5,50 and above,New,2013-03-15,156,42.5000000000000000,
295,Dalton Clark,65,3,2,42,3,3,50 and above,New,2014-01-03,147,21.0000000000000000,14.0000000000000000
296,Taylor Lewis,66,15,2,6058,5,5,50 and above,VIP,2013-01-09,159,3029.0000000000000000,403.8666666666666667
297,Haley Richardson,85,16,2,5897,4,4,50 and above,VIP,2013-01-29,158,2948.5000000000000000,368.5625000000000000
298,Noah Coleman,85,16,2,5948,5,5,50 and above,VIP,2013-02-20,157,2974.0000000000000000,371.7500000000000000
299,Jon Luo,85,17,2,5922,5,5,50 and above,VIP,2013-02-21,157,2961.0000000000000000,348.3529411764705882
300,Orlando Vazquez,84,16,2,6015,4,4,50 and above,VIP,2013-02-24,157,3007.5000000000000000,375.9375000000000000
301,Fernando Barnes,60,11,27,1499,67,28,50 and above,New,2013-12-31,147,55.5185185185185185,136.2727272727272727
302,Cameron Rodriguez,60,4,2,131,5,5,50 and above,New,2013-10-11,150,65.5000000000000000,32.7500000000000000
303,Spencer Russell,54,16,2,5938,5,5,50 and above,VIP,2013-02-02,158,2969.0000000000000000,371.1250000000000000
304,Julia Coleman,60,17,2,5875,3,3,50 and above,VIP,2013-02-23,157,2937.5000000000000000,345.5882352941176471
305,Julia Garcia,55,1,2,122,5,5,50 and above,New,2013-04-22,155,61.0000000000000000,122.0000000000000000
306,Sean Evans,60,4,2,77,4,4,50 and above,New,2013-08-04,152,38.5000000000000000,19.2500000000000000
307,Micah Zhou,60,2,2,42,3,3,50 and above,New,2013-09-07,151,21.0000000000000000,21.0000000000000000
308,Hunter Rodriguez,60,17,2,5964,5,5,50 and above,VIP,2013-02-08,158,2982.0000000000000000,350.8235294117647059
309,Ian Gonzales,66,4,2,94,4,4,50 and above,New,2014-01-15,146,47.0000000000000000,23.5000000000000000
310,Victoria Lewis,66,5,2,42,3,3,50 and above,New,2014-01-05,147,21.0000000000000000,8.4000000000000000
311,Erin Sanders,61,4,2,77,4,4,50 and above,New,2013-12-24,147,38.5000000000000000,19.2500000000000000
312,Gabrielle Lopez,67,4,2,77,4,4,50 and above,New,2013-09-13,150,38.5000000000000000,19.2500000000000000
313,Sara Richardson,67,0,2,42,3,3,50 and above,New,2013-06-02,154,21.0000000000000000,
314,Trevor Jenkins,67,6,2,44,4,3,50 and above,New,2013-11-26,148,22.0000000000000000,7.3333333333333333
315,Mya Flores,55,9,2,47,4,3,50 and above,New,2013-12-03,148,23.5000000000000000,5.2222222222222222
316,Hailey Ward,67,6,2,42,3,3,50 and above,New,2013-12-17,147,21.0000000000000000,7.0000000000000000
317,Luke Allen,66,0,1,2350,2,2,50 and above,New,2013-01-12,159,2350.0000000000000000,
318,Victoria Russell,62,17,2,5873,2,2,50 and above,VIP,2013-02-18,157,2936.5000000000000000,345.4705882352941176
319,Jessica Wilson,67,0,2,44,4,3,50 and above,New,2013-11-08,149,22.0000000000000000,
320,Jade Bailey,77,17,2,5930,4,4,50 and above,VIP,2013-02-24,157,2965.0000000000000000,348.8235294117647059
321,Morgan Hill,83,2,2,72,5,5,50 and above,New,2013-08-19,151,36.0000000000000000,36.0000000000000000
322,Terrance Raman,82,3,2,37,2,2,50 and above,New,2013-05-28,154,18.5000000000000000,12.3333333333333333
323,Sydney Garcia,82,1,2,44,4,3,50 and above,New,2013-05-21,154,22.0000000000000000,44.0000000000000000
324,Jose Patterson,82,16,2,6074,6,6,50 and above,VIP,2013-01-30,158,3037.0000000000000000,379.6250000000000000
325,Zachary Anderson,81,16,2,5945,4,4,50 and above,VIP,2013-02-05,158,2972.5000000000000000,371.5625000000000000
326,Elijah Ross,81,16,2,6044,7,7,50 and above,VIP,2013-01-31,158,3022.0000000000000000,377.7500000000000000
327,Rafael Xie,81,17,2,5948,5,5,50 and above,VIP,2013-02-20,157,2974.0000000000000000,349.8823529411764706
328,Jaime Moreno,80,16,2,5915,5,5,50 and above,VIP,2013-02-01,158,2957.5000000000000000,369.6875000000000000
329,Julian Griffin,80,3,2,4718,4,4,50 and above,New,2013-04-07,156,2359.0000000000000000,1572.6666666666666667
330,Andy Alvarez,80,16,2,5898,2,2,50 and above,VIP,2013-02-10,158,2949.0000000000000000,368.6250000000000000
331,Ryan Thompson,80,11,27,1134,57,24,50 and above,New,2014-01-22,146,42.0000000000000000,103.0909090909090909
332,Samantha Jenkins,52,11,27,1327,58,24,50 and above,New,2014-01-24,146,49.1481481481481481,120.6363636363636364
333,Deanna Ramos,58,14,2,5755,3,3,50 and above,VIP,2013-01-06,159,2877.5000000000000000,411.0714285714285714
334,Emily Miller,58,27,3,8163,6,6,50 and above,VIP,2013-07-14,152,2721.0000000000000000,302.3333333333333333
335,Nicole Brown,59,28,3,8154,6,6,50 and above,VIP,2013-07-27,152,2718.0000000000000000,291.2142857142857143
336,Carla Raman,48,14,2,5744,4,4,40-49,VIP,2013-01-04,159,2872.0000000000000000,410.2857142857142857
337,Shaun Raji,53,3,2,4441,5,5,50 and above,New,2013-01-05,159,2220.5000000000000000,1480.3333333333333333
338,Jerome Romero,59,28,3,8162,8,7,50 and above,VIP,2013-07-19,152,2720.6666666666666667,291.5000000000000000
339,Frank Navarro,53,14,2,5745,5,5,50 and above,VIP,2012-12-30,159,2872.5000000000000000,410.3571428571428571
340,Dennis She,59,3,2,4379,3,3,50 and above,New,2013-01-25,158,2189.5000000000000000,1459.6666666666666667
341,Melody Munoz,79,2,2,4413,5,5,50 and above,New,2013-01-02,159,2206.5000000000000000,2206.5000000000000000
342,Randy Zeng,84,27,3,8192,8,8,50 and above,VIP,2013-07-19,152,2730.6666666666666667,303.4074074074074074
343,Marshall Wang,53,0,1,49,3,3,50 and above,New,2013-07-12,153,49.0000000000000000,
344,Arthur Carlson,51,27,3,8222,9,9,50 and above,VIP,2013-07-24,152,2740.6666666666666667,304.5185185185185185
345,Jessie Jimenez,63,26,3,8119,7,7,50 and above,VIP,2013-07-23,152,2706.3333333333333333,312.2692307692307692
346,Robin Ramos,63,2,2,4404,3,3,50 and above,New,2012-12-31,159,2202.0000000000000000,2202.0000000000000000
347,Deanna Gutierrez,59,4,2,4503,7,7,50 and above,New,2013-02-11,158,2251.5000000000000000,1125.7500000000000000
348,Roy Navarro,53,0,1,14,2,2,50 and above,New,2013-03-16,156,14.0000000000000000,
349,Shawn Rai,65,0,1,68,3,3,50 and above,New,2013-03-31,156,68.0000000000000000,
350,Mindy Luo,60,0,1,68,3,3,50 and above,New,2014-01-13,146,68.0000000000000000,
351,Cara Zhou,83,0,1,38,3,3,50 and above,New,2013-02-05,158,38.0000000000000000,
352,Anne Ramos,76,26,3,8068,5,5,50 and above,VIP,2013-08-28,151,2689.3333333333333333,310.3076923076923077
353,Raymond Rodriguez,80,0,1,14,2,2,50 and above,New,2013-05-01,155,14.0000000000000000,
354,Carrie Ortega,79,25,3,8078,6,6,50 and above,VIP,2013-08-08,152,2692.6666666666666667,323.1200000000000000
355,Deanna Suarez,78,0,1,23,3,3,50 and above,New,2013-12-03,148,23.0000000000000000,
356,Roberto Gutierrez,77,0,1,14,2,2,50 and above,New,2013-09-26,150,14.0000000000000000,
357,Terrence Carson,40,29,3,5069,8,8,40-49,VIP,2013-10-31,149,1689.6666666666666667,174.7931034482758621
358,Ramon Ye,41,28,3,4943,5,5,40-49,Regular,2013-10-29,149,1647.6666666666666667,176.5357142857142857
359,Cynthia Malhotra,41,28,3,5034,8,8,40-49,VIP,2013-11-14,148,1678.0000000000000000,179.7857142857142857
360,Jarrod Prasad,42,29,3,4959,8,8,40-49,Regular,2013-12-04,148,1653.0000000000000000,171.0000000000000000
361,Tyrone Serrano,42,29,3,5025,6,6,40-49,VIP,2013-12-22,147,1675.0000000000000000,173.2758620689655172
362,Cindy Ramos,43,1,2,115,4,4,40-49,New,2013-11-24,148,57.5000000000000000,115.0000000000000000
363,Damien Shan,42,5,2,77,3,3,40-49,New,2013-09-24,150,38.5000000000000000,15.4000000000000000
364,Julian Ross,42,30,3,5035,5,5,40-49,VIP,2013-12-18,147,1678.3333333333333333,167.8333333333333333
365,Jennifer Collins,41,30,3,4921,4,4,40-49,Regular,2013-12-26,147,1640.3333333333333333,164.0333333333333333
366,Brittney Sun,41,30,3,5024,7,7,40-49,VIP,2013-12-22,147,1674.6666666666666667,167.4666666666666667
367,Virginia Patel,40,1,2,77,3,3,40-49,New,2013-08-15,151,38.5000000000000000,77.0000000000000000
368,Calvin Nara,41,4,2,86,4,4,40-49,New,2013-11-25,148,43.0000000000000000,21.5000000000000000
369,Edward Miller,41,29,3,5105,11,11,40-49,VIP,2013-12-01,148,1701.6666666666666667,176.0344827586206897
370,Ashlee Tang,42,5,2,119,4,4,40-49,New,2013-12-27,147,59.5000000000000000,23.8000000000000000
371,Alicia Xu,42,2,2,80,3,3,40-49,New,2013-10-01,150,40.0000000000000000,40.0000000000000000
372,Lacey Jai,42,1,2,75,2,2,40-49,New,2013-12-28,147,37.5000000000000000,75.0000000000000000
373,Wendy Romero,42,30,3,4965,5,5,40-49,Regular,2013-12-14,147,1655.0000000000000000,165.5000000000000000
374,Carly Luo,71,0,1,38,3,3,50 and above,New,2013-08-27,151,38.0000000000000000,
375,Jimmy Ortega,77,0,1,69,3,3,50 and above,New,2013-04-15,155,69.0000000000000000,
376,Francisco Martinez,77,0,1,14,2,2,50 and above,New,2013-10-17,149,14.0000000000000000,
377,Lance Vazquez,77,0,1,78,2,2,50 and above,New,2013-10-15,149,78.0000000000000000,
378,David Robinett,59,0,1,84,3,3,50 and above,New,2013-02-28,157,84.0000000000000000,
379,Shannon Liang,60,3,2,4436,4,4,50 and above,New,2013-02-14,157,2218.0000000000000000,1478.6666666666666667
380,Gary Vazquez,49,4,2,4426,4,4,40-49,New,2013-02-26,157,2213.0000000000000000,1106.5000000000000000
381,Mitchell Kumar,61,15,2,5838,6,6,50 and above,VIP,2013-02-03,158,2919.0000000000000000,389.2000000000000000
382,Meredith Raman,55,26,3,8161,5,5,50 and above,VIP,2013-08-18,151,2720.3333333333333333,313.8846153846153846
383,Edward Patterson,51,3,2,4344,2,2,50 and above,New,2013-02-16,157,2172.0000000000000000,1448.0000000000000000
384,Marie Gill,60,0,1,49,3,3,50 and above,New,2014-01-01,147,49.0000000000000000,
385,Tiffany Wang,54,0,1,49,3,3,50 and above,New,2013-08-02,152,49.0000000000000000,
386,Miguel Allen,54,0,1,14,2,2,50 and above,New,2013-07-06,153,14.0000000000000000,
387,Jaclyn Cai,54,0,1,69,3,3,50 and above,New,2013-11-02,149,69.0000000000000000,
388,Megan Ramirez,61,20,3,6959,6,6,50 and above,VIP,2013-04-01,156,2319.6666666666666667,347.9500000000000000
389,Joseph Martin,61,21,3,6987,7,7,50 and above,VIP,2013-04-26,155,2329.0000000000000000,332.7142857142857143
390,Karl Shan,44,0,1,69,3,3,40-49,New,2013-11-17,148,69.0000000000000000,
391,Christine Raji,49,0,1,49,3,3,40-49,New,2013-11-07,149,49.0000000000000000,
392,Lindsay Xie,49,0,1,34,2,2,40-49,New,2013-10-26,149,34.0000000000000000,
393,Willie Zhao,45,0,1,29,1,1,40-49,New,2013-03-29,156,29.0000000000000000,
394,Kurt Pal,51,0,1,14,2,2,50 and above,New,2013-07-16,152,14.0000000000000000,
395,George McDonald,50,24,3,8162,7,7,50 and above,VIP,2013-08-02,152,2720.6666666666666667,340.0833333333333333
396,Beth Gutierrez,49,15,2,5730,3,3,40-49,VIP,2013-02-20,157,2865.0000000000000000,382.0000000000000000
397,Ian Lopez,51,0,1,29,1,1,50 and above,New,2013-10-26,149,29.0000000000000000,
398,Latoya Shan,51,0,1,38,3,3,50 and above,New,2013-07-07,153,38.0000000000000000,
399,Colin Nath,51,24,3,8114,4,4,50 and above,VIP,2013-08-02,152,2704.6666666666666667,338.0833333333333333
400,Brenda Mehta,51,0,1,14,2,2,50 and above,New,2013-04-13,155,14.0000000000000000,
401,Franklin Raji,45,24,3,6968,8,7,40-49,VIP,2013-07-19,152,2322.6666666666666667,290.3333333333333333
402,Linda Navarro,51,4,3,5020,6,6,50 and above,New,2013-03-08,157,1673.3333333333333333,1255.0000000000000000
403,Kelli Cai,50,4,3,5059,10,9,50 and above,New,2013-04-02,156,1686.3333333333333333,1264.7500000000000000
404,Nancy Schmidt,46,7,3,5032,9,9,40-49,New,2013-05-28,154,1677.3333333333333333,718.8571428571428571
405,Megan Taylor,68,0,1,34,2,2,50 and above,New,2013-02-10,158,34.0000000000000000,
406,Bonnie Goel,68,0,1,54,1,1,50 and above,New,2013-03-31,156,54.0000000000000000,
407,Latoya Xu,68,3,2,4415,6,6,50 and above,New,2013-02-09,158,2207.5000000000000000,1471.6666666666666667
408,Mario She,68,0,1,54,1,1,50 and above,New,2013-06-23,153,54.0000000000000000,
409,Darren Gill,61,0,1,34,3,3,50 and above,New,2013-03-05,157,34.0000000000000000,
410,Jacqueline Hayes,47,2,2,4444,5,5,40-49,New,2013-01-28,158,2222.0000000000000000,2222.0000000000000000
411,Maurice Goel,,2,2,4464,5,5,50 and above,New,2013-02-04,158,2232.0000000000000000,2232.0000000000000000
412,Devin Ross,66,0,1,38,3,3,50 and above,New,2013-08-04,152,38.0000000000000000,
413,Sydney Bryant,66,23,4,9880,11,10,50 and above,VIP,2013-10-11,150,2470.0000000000000000,429.5652173913043478
414,Megan Stewart,66,24,4,7190,11,10,50 and above,VIP,2013-09-05,151,1797.5000000000000000,299.5833333333333333
415,Ian Richardson,66,25,4,7191,10,10,50 and above,VIP,2013-09-15,150,1797.7500000000000000,287.6400000000000000
416,Randy She,76,0,1,14,2,2,50 and above,New,2013-08-16,151,14.0000000000000000,
417,Katrina Becker,75,5,3,4928,5,4,50 and above,New,2013-05-05,155,1642.6666666666666667,985.6000000000000000
418,Lacey Zheng,75,13,7,11248,17,14,50 and above,VIP,2013-12-15,147,1606.8571428571428571,865.2307692307692308
419,Rafael Hu,75,0,1,40,2,2,50 and above,New,2013-12-17,147,40.0000000000000000,
420,Kyle Scott,75,3,2,231,6,6,50 and above,New,2013-06-27,153,115.5000000000000000,77.0000000000000000
421,Jordan Turner,74,12,7,11200,17,16,50 and above,VIP,2013-11-29,148,1600.0000000000000000,933.3333333333333333
422,Amy Sun,74,23,4,9780,4,4,50 and above,VIP,2013-10-09,150,2445.0000000000000000,425.2173913043478261
423,Dustin Deng,74,26,4,7075,10,10,50 and above,VIP,2013-11-03,149,1768.7500000000000000,272.1153846153846154
424,Jasmine Stewart,65,22,4,9905,10,10,50 and above,VIP,2013-10-20,149,2476.2500000000000000,450.2272727272727273
425,Pamela Garcia,61,0,1,44,2,2,50 and above,New,2013-04-21,155,44.0000000000000000,
426,Ariana Gray,60,12,6,10528,15,15,50 and above,VIP,2013-12-21,147,1754.6666666666666667,877.3333333333333333
427,Kristopher Mehta,67,0,1,35,1,1,50 and above,New,2013-04-09,156,35.0000000000000000,
428,Desiree Dominguez,66,22,4,9918,9,8,50 and above,VIP,2013-10-20,149,2479.5000000000000000,450.8181818181818182
429,Deanna Perez,67,22,4,9954,12,12,50 and above,VIP,2013-10-22,149,2488.5000000000000000,452.4545454545454545
430,Marco Lopez,68,12,6,10468,17,14,50 and above,VIP,2013-12-24,147,1744.6666666666666667,872.3333333333333333
431,Casey Yuan,68,0,1,85,2,2,50 and above,New,2013-03-19,156,85.0000000000000000,
432,Bryant Garcia,51,21,4,9913,11,8,50 and above,VIP,2013-09-30,150,2478.2500000000000000,472.0476190476190476
433,Dominique Prasad,69,12,6,9330,16,15,50 and above,VIP,2013-12-25,147,1555.0000000000000000,777.5000000000000000
434,Maurice Shan,69,9,6,12914,13,12,50 and above,New,2013-09-14,150,2152.3333333333333333,1434.8888888888888889
435,Andre Lopez,63,1,2,70,4,4,50 and above,New,2013-07-15,152,35.0000000000000000,70.0000000000000000
436,Robin Romero,70,0,1,35,1,1,50 and above,New,2014-01-04,147,35.0000000000000000,
437,Taylor Cox,70,0,2,81,4,4,50 and above,New,2013-06-19,153,40.5000000000000000,
438,Alfredo Moreno,70,0,1,54,1,1,50 and above,New,2013-12-19,147,54.0000000000000000,
439,Jenny Nara,70,0,1,35,1,1,50 and above,New,2013-02-05,158,35.0000000000000000,
440,Janet Munoz,72,10,6,12488,14,12,50 and above,New,2013-10-20,149,2081.3333333333333333,1248.8000000000000000
441,Sergio Weber,73,0,1,78,2,2,50 and above,New,2013-03-27,156,78.0000000000000000,
442,Erika Gomez,73,0,1,44,2,2,50 and above,New,2014-01-08,147,44.0000000000000000,
